"dgp","idx_d","idx_T","rep","d","T_sample","truth_seed","data_seed"
"dgp3",2,4,96,10,500,20272002,22464422
"dgp3",2,4,97,10,500,20272002,22464423
"dgp3",2,4,98,10,500,20272002,22464424
"dgp3",2,4,99,10,500,20272002,22464425
"dgp3",2,4,100,10,500,20272002,22464426
"dgp3",2,5,1,10,1000,20272002,22465327
"dgp3",2,5,2,10,1000,20272002,22465328
"dgp3",2,5,3,10,1000,20272002,22465329
"dgp3",2,5,4,10,1000,20272002,22465330
"dgp3",2,5,5,10,1000,20272002,22465331
"dgp3",2,5,6,10,1000,20272002,22465332
"dgp3",2,5,7,10,1000,20272002,22465333
"dgp3",2,5,8,10,1000,20272002,22465334
"dgp3",2,5,9,10,1000,20272002,22465335
"dgp3",2,5,10,10,1000,20272002,22465336
"dgp3",2,5,11,10,1000,20272002,22465337
"dgp3",2,5,12,10,1000,20272002,22465338
"dgp3",2,5,13,10,1000,20272002,22465339
"dgp3",2,5,14,10,1000,20272002,22465340
"dgp3",2,5,15,10,1000,20272002,22465341
"dgp3",2,5,16,10,1000,20272002,22465342
"dgp3",2,5,17,10,1000,20272002,22465343
"dgp3",2,5,18,10,1000,20272002,22465344
"dgp3",2,5,19,10,1000,20272002,22465345
"dgp3",2,5,20,10,1000,20272002,22465346
"dgp3",2,5,21,10,1000,20272002,22465347
"dgp3",2,5,22,10,1000,20272002,22465348
"dgp3",2,5,23,10,1000,20272002,22465349
"dgp3",2,5,24,10,1000,20272002,22465350
"dgp3",2,5,25,10,1000,20272002,22465351
"dgp3",2,5,26,10,1000,20272002,22465352
"dgp3",2,5,27,10,1000,20272002,22465353
"dgp3",2,5,28,10,1000,20272002,22465354
"dgp3",2,5,29,10,1000,20272002,22465355
"dgp3",2,5,30,10,1000,20272002,22465356
"dgp3",2,5,31,10,1000,20272002,22465357
"dgp3",2,5,32,10,1000,20272002,22465358
"dgp3",2,5,33,10,1000,20272002,22465359
"dgp3",2,5,34,10,1000,20272002,22465360
"dgp3",2,5,35,10,1000,20272002,22465361
"dgp3",2,5,36,10,1000,20272002,22465362
"dgp3",2,5,37,10,1000,20272002,22465363
"dgp3",2,5,38,10,1000,20272002,22465364
"dgp3",2,5,39,10,1000,20272002,22465365
"dgp3",2,5,40,10,1000,20272002,22465366
"dgp3",2,5,41,10,1000,20272002,22465367
"dgp3",2,5,42,10,1000,20272002,22465368
"dgp3",2,5,43,10,1000,20272002,22465369
"dgp3",2,5,44,10,1000,20272002,22465370
"dgp3",2,5,45,10,1000,20272002,22465371
"dgp3",2,5,46,10,1000,20272002,22465372
"dgp3",2,5,47,10,1000,20272002,22465373
"dgp3",2,5,48,10,1000,20272002,22465374
"dgp3",2,5,49,10,1000,20272002,22465375
"dgp3",2,5,50,10,1000,20272002,22465376
"dgp3",2,5,51,10,1000,20272002,22465377
"dgp3",2,5,52,10,1000,20272002,22465378
"dgp3",2,5,53,10,1000,20272002,22465379
"dgp3",2,5,54,10,1000,20272002,22465380
"dgp3",2,5,55,10,1000,20272002,22465381
"dgp3",2,5,56,10,1000,20272002,22465382
"dgp3",2,5,57,10,1000,20272002,22465383
"dgp3",2,5,58,10,1000,20272002,22465384
"dgp3",2,5,59,10,1000,20272002,22465385
"dgp3",2,5,60,10,1000,20272002,22465386
"dgp3",2,5,61,10,1000,20272002,22465387
"dgp3",2,5,62,10,1000,20272002,22465388
"dgp3",2,5,63,10,1000,20272002,22465389
"dgp3",2,5,64,10,1000,20272002,22465390
"dgp3",2,5,65,10,1000,20272002,22465391
"dgp3",2,5,66,10,1000,20272002,22465392
"dgp3",2,5,67,10,1000,20272002,22465393
"dgp3",2,5,68,10,1000,20272002,22465394
"dgp3",2,5,69,10,1000,20272002,22465395
"dgp3",2,5,70,10,1000,20272002,22465396
"dgp3",2,5,71,10,1000,20272002,22465397
"dgp3",2,5,72,10,1000,20272002,22465398
"dgp3",2,5,73,10,1000,20272002,22465399
"dgp3",2,5,74,10,1000,20272002,22465400
"dgp3",2,5,75,10,1000,20272002,22465401
"dgp3",2,5,76,10,1000,20272002,22465402
"dgp3",2,5,77,10,1000,20272002,22465403
"dgp3",2,5,78,10,1000,20272002,22465404
"dgp3",2,5,79,10,1000,20272002,22465405
"dgp3",2,5,80,10,1000,20272002,22465406
"dgp3",2,5,81,10,1000,20272002,22465407
"dgp3",2,5,82,10,1000,20272002,22465408
"dgp3",2,5,83,10,1000,20272002,22465409
"dgp3",2,5,84,10,1000,20272002,22465410
"dgp3",2,5,85,10,1000,20272002,22465411
"dgp3",2,5,86,10,1000,20272002,22465412
"dgp3",2,5,87,10,1000,20272002,22465413
"dgp3",2,5,88,10,1000,20272002,22465414
"dgp3",2,5,89,10,1000,20272002,22465415
"dgp3",2,5,90,10,1000,20272002,22465416
"dgp3",2,5,91,10,1000,20272002,22465417
"dgp3",2,5,92,10,1000,20272002,22465418
"dgp3",2,5,93,10,1000,20272002,22465419
"dgp3",2,5,94,10,1000,20272002,22465420
"dgp3",2,5,95,10,1000,20272002,22465421
"dgp3",2,5,96,10,1000,20272002,22465422
"dgp3",2,5,97,10,1000,20272002,22465423
"dgp3",2,5,98,10,1000,20272002,22465424
"dgp3",2,5,99,10,1000,20272002,22465425
"dgp3",2,5,100,10,1000,20272002,22465426
"dgp3",2,6,1,10,2000,20272002,22466327
"dgp3",2,6,2,10,2000,20272002,22466328
"dgp3",2,6,3,10,2000,20272002,22466329
"dgp3",2,6,4,10,2000,20272002,22466330
"dgp3",2,6,5,10,2000,20272002,22466331
"dgp3",2,6,6,10,2000,20272002,22466332
"dgp3",2,6,7,10,2000,20272002,22466333
"dgp3",2,6,8,10,2000,20272002,22466334
"dgp3",2,6,9,10,2000,20272002,22466335
"dgp3",2,6,10,10,2000,20272002,22466336
"dgp3",2,6,11,10,2000,20272002,22466337
"dgp3",2,6,12,10,2000,20272002,22466338
"dgp3",2,6,13,10,2000,20272002,22466339
"dgp3",2,6,14,10,2000,20272002,22466340
"dgp3",2,6,15,10,2000,20272002,22466341
"dgp3",2,6,16,10,2000,20272002,22466342
"dgp3",2,6,17,10,2000,20272002,22466343
"dgp3",2,6,18,10,2000,20272002,22466344
"dgp3",2,6,19,10,2000,20272002,22466345
"dgp3",2,6,20,10,2000,20272002,22466346
"dgp3",2,6,21,10,2000,20272002,22466347
"dgp3",2,6,22,10,2000,20272002,22466348
"dgp3",2,6,23,10,2000,20272002,22466349
"dgp3",2,6,24,10,2000,20272002,22466350
"dgp3",2,6,25,10,2000,20272002,22466351
"dgp3",2,6,26,10,2000,20272002,22466352
"dgp3",2,6,27,10,2000,20272002,22466353
"dgp3",2,6,28,10,2000,20272002,22466354
"dgp3",2,6,29,10,2000,20272002,22466355
"dgp3",2,6,30,10,2000,20272002,22466356
"dgp3",2,6,31,10,2000,20272002,22466357
"dgp3",2,6,32,10,2000,20272002,22466358
"dgp3",2,6,33,10,2000,20272002,22466359
"dgp3",2,6,34,10,2000,20272002,22466360
"dgp3",2,6,35,10,2000,20272002,22466361
"dgp3",2,6,36,10,2000,20272002,22466362
"dgp3",2,6,37,10,2000,20272002,22466363
"dgp3",2,6,38,10,2000,20272002,22466364
"dgp3",2,6,39,10,2000,20272002,22466365
"dgp3",2,6,40,10,2000,20272002,22466366
"dgp3",2,6,41,10,2000,20272002,22466367
"dgp3",2,6,42,10,2000,20272002,22466368
"dgp3",2,6,43,10,2000,20272002,22466369
"dgp3",2,6,44,10,2000,20272002,22466370
"dgp3",2,6,45,10,2000,20272002,22466371
"dgp3",2,6,46,10,2000,20272002,22466372
"dgp3",2,6,47,10,2000,20272002,22466373
"dgp3",2,6,48,10,2000,20272002,22466374
"dgp3",2,6,49,10,2000,20272002,22466375
"dgp3",2,6,50,10,2000,20272002,22466376
"dgp3",2,6,51,10,2000,20272002,22466377
"dgp3",2,6,52,10,2000,20272002,22466378
"dgp3",2,6,53,10,2000,20272002,22466379
"dgp3",2,6,54,10,2000,20272002,22466380
"dgp3",2,6,55,10,2000,20272002,22466381
"dgp3",2,6,56,10,2000,20272002,22466382
"dgp3",2,6,57,10,2000,20272002,22466383
"dgp3",2,6,58,10,2000,20272002,22466384
"dgp3",2,6,59,10,2000,20272002,22466385
"dgp3",2,6,60,10,2000,20272002,22466386
"dgp3",2,6,61,10,2000,20272002,22466387
"dgp3",2,6,62,10,2000,20272002,22466388
"dgp3",2,6,63,10,2000,20272002,22466389
"dgp3",2,6,64,10,2000,20272002,22466390
"dgp3",2,6,65,10,2000,20272002,22466391
"dgp3",2,6,66,10,2000,20272002,22466392
"dgp3",2,6,67,10,2000,20272002,22466393
"dgp3",2,6,68,10,2000,20272002,22466394
"dgp3",2,6,69,10,2000,20272002,22466395
"dgp3",2,6,70,10,2000,20272002,22466396
"dgp3",2,6,71,10,2000,20272002,22466397
"dgp3",2,6,72,10,2000,20272002,22466398
"dgp3",2,6,73,10,2000,20272002,22466399
"dgp3",2,6,74,10,2000,20272002,22466400
"dgp3",2,6,75,10,2000,20272002,22466401
"dgp3",2,6,76,10,2000,20272002,22466402
"dgp3",2,6,77,10,2000,20272002,22466403
"dgp3",2,6,78,10,2000,20272002,22466404
"dgp3",2,6,79,10,2000,20272002,22466405
"dgp3",2,6,80,10,2000,20272002,22466406
"dgp3",2,6,81,10,2000,20272002,22466407
"dgp3",2,6,82,10,2000,20272002,22466408
"dgp3",2,6,83,10,2000,20272002,22466409
"dgp3",2,6,84,10,2000,20272002,22466410
"dgp3",2,6,85,10,2000,20272002,22466411
"dgp3",2,6,86,10,2000,20272002,22466412
"dgp3",2,6,87,10,2000,20272002,22466413
"dgp3",2,6,88,10,2000,20272002,22466414
"dgp3",2,6,89,10,2000,20272002,22466415
"dgp3",2,6,90,10,2000,20272002,22466416
"dgp3",2,6,91,10,2000,20272002,22466417
"dgp3",2,6,92,10,2000,20272002,22466418
"dgp3",2,6,93,10,2000,20272002,22466419
"dgp3",2,6,94,10,2000,20272002,22466420
"dgp3",2,6,95,10,2000,20272002,22466421
"dgp3",2,6,96,10,2000,20272002,22466422
"dgp3",2,6,97,10,2000,20272002,22466423
"dgp3",2,6,98,10,2000,20272002,22466424
"dgp3",2,6,99,10,2000,20272002,22466425
"dgp3",2,6,100,10,2000,20272002,22466426
"dgp3",3,1,1,15,100,20272003,22561327
"dgp3",3,1,2,15,100,20272003,22561328
"dgp3",3,1,3,15,100,20272003,22561329
"dgp3",3,1,4,15,100,20272003,22561330
"dgp3",3,1,5,15,100,20272003,22561331
"dgp3",3,1,6,15,100,20272003,22561332
"dgp3",3,1,7,15,100,20272003,22561333
"dgp3",3,1,8,15,100,20272003,22561334
"dgp3",3,1,9,15,100,20272003,22561335
"dgp3",3,1,10,15,100,20272003,22561336
"dgp3",3,1,11,15,100,20272003,22561337
"dgp3",3,1,12,15,100,20272003,22561338
"dgp3",3,1,13,15,100,20272003,22561339
"dgp3",3,1,14,15,100,20272003,22561340
"dgp3",3,1,15,15,100,20272003,22561341
"dgp3",3,1,16,15,100,20272003,22561342
"dgp3",3,1,17,15,100,20272003,22561343
"dgp3",3,1,18,15,100,20272003,22561344
"dgp3",3,1,19,15,100,20272003,22561345
"dgp3",3,1,20,15,100,20272003,22561346
"dgp3",3,1,21,15,100,20272003,22561347
"dgp3",3,1,22,15,100,20272003,22561348
"dgp3",3,1,23,15,100,20272003,22561349
"dgp3",3,1,24,15,100,20272003,22561350
"dgp3",3,1,25,15,100,20272003,22561351
"dgp3",3,1,26,15,100,20272003,22561352
"dgp3",3,1,27,15,100,20272003,22561353
"dgp3",3,1,28,15,100,20272003,22561354
"dgp3",3,1,29,15,100,20272003,22561355
"dgp3",3,1,30,15,100,20272003,22561356
"dgp3",3,1,31,15,100,20272003,22561357
"dgp3",3,1,32,15,100,20272003,22561358
"dgp3",3,1,33,15,100,20272003,22561359
"dgp3",3,1,34,15,100,20272003,22561360
"dgp3",3,1,35,15,100,20272003,22561361
"dgp3",3,1,36,15,100,20272003,22561362
"dgp3",3,1,37,15,100,20272003,22561363
"dgp3",3,1,38,15,100,20272003,22561364
"dgp3",3,1,39,15,100,20272003,22561365
"dgp3",3,1,40,15,100,20272003,22561366
"dgp3",3,1,41,15,100,20272003,22561367
"dgp3",3,1,42,15,100,20272003,22561368
"dgp3",3,1,43,15,100,20272003,22561369
"dgp3",3,1,44,15,100,20272003,22561370
"dgp3",3,1,45,15,100,20272003,22561371
"dgp3",3,1,46,15,100,20272003,22561372
"dgp3",3,1,47,15,100,20272003,22561373
"dgp3",3,1,48,15,100,20272003,22561374
"dgp3",3,1,49,15,100,20272003,22561375
"dgp3",3,1,50,15,100,20272003,22561376
"dgp3",3,1,51,15,100,20272003,22561377
"dgp3",3,1,52,15,100,20272003,22561378
"dgp3",3,1,53,15,100,20272003,22561379
"dgp3",3,1,54,15,100,20272003,22561380
"dgp3",3,1,55,15,100,20272003,22561381
"dgp3",3,1,56,15,100,20272003,22561382
"dgp3",3,1,57,15,100,20272003,22561383
"dgp3",3,1,58,15,100,20272003,22561384
"dgp3",3,1,59,15,100,20272003,22561385
"dgp3",3,1,60,15,100,20272003,22561386
"dgp3",3,1,61,15,100,20272003,22561387
"dgp3",3,1,62,15,100,20272003,22561388
"dgp3",3,1,63,15,100,20272003,22561389
"dgp3",3,1,64,15,100,20272003,22561390
"dgp3",3,1,65,15,100,20272003,22561391
"dgp3",3,1,66,15,100,20272003,22561392
"dgp3",3,1,67,15,100,20272003,22561393
"dgp3",3,1,68,15,100,20272003,22561394
"dgp3",3,1,69,15,100,20272003,22561395
"dgp3",3,1,70,15,100,20272003,22561396
"dgp3",3,1,71,15,100,20272003,22561397
"dgp3",3,1,72,15,100,20272003,22561398
"dgp3",3,1,73,15,100,20272003,22561399
"dgp3",3,1,74,15,100,20272003,22561400
"dgp3",3,1,75,15,100,20272003,22561401
"dgp3",3,1,76,15,100,20272003,22561402
"dgp3",3,1,77,15,100,20272003,22561403
"dgp3",3,1,78,15,100,20272003,22561404
"dgp3",3,1,79,15,100,20272003,22561405
"dgp3",3,1,80,15,100,20272003,22561406
"dgp3",3,1,81,15,100,20272003,22561407
"dgp3",3,1,82,15,100,20272003,22561408
"dgp3",3,1,83,15,100,20272003,22561409
"dgp3",3,1,84,15,100,20272003,22561410
"dgp3",3,1,85,15,100,20272003,22561411
"dgp3",3,1,86,15,100,20272003,22561412
"dgp3",3,1,87,15,100,20272003,22561413
"dgp3",3,1,88,15,100,20272003,22561414
"dgp3",3,1,89,15,100,20272003,22561415
"dgp3",3,1,90,15,100,20272003,22561416
"dgp3",3,1,91,15,100,20272003,22561417
"dgp3",3,1,92,15,100,20272003,22561418
"dgp3",3,1,93,15,100,20272003,22561419
"dgp3",3,1,94,15,100,20272003,22561420
"dgp3",3,1,95,15,100,20272003,22561421
"dgp3",3,1,96,15,100,20272003,22561422
"dgp3",3,1,97,15,100,20272003,22561423
"dgp3",3,1,98,15,100,20272003,22561424
"dgp3",3,1,99,15,100,20272003,22561425
"dgp3",3,1,100,15,100,20272003,22561426
"dgp3",3,2,1,15,200,20272003,22562327
"dgp3",3,2,2,15,200,20272003,22562328
"dgp3",3,2,3,15,200,20272003,22562329
"dgp3",3,2,4,15,200,20272003,22562330
"dgp3",3,2,5,15,200,20272003,22562331
"dgp3",3,2,6,15,200,20272003,22562332
"dgp3",3,2,7,15,200,20272003,22562333
"dgp3",3,2,8,15,200,20272003,22562334
"dgp3",3,2,9,15,200,20272003,22562335
"dgp3",3,2,10,15,200,20272003,22562336
"dgp3",3,2,11,15,200,20272003,22562337
"dgp3",3,2,12,15,200,20272003,22562338
"dgp3",3,2,13,15,200,20272003,22562339
"dgp3",3,2,14,15,200,20272003,22562340
"dgp3",3,2,15,15,200,20272003,22562341
"dgp3",3,2,16,15,200,20272003,22562342
"dgp3",3,2,17,15,200,20272003,22562343
"dgp3",3,2,18,15,200,20272003,22562344
"dgp3",3,2,19,15,200,20272003,22562345
"dgp3",3,2,20,15,200,20272003,22562346
"dgp3",3,2,21,15,200,20272003,22562347
"dgp3",3,2,22,15,200,20272003,22562348
"dgp3",3,2,23,15,200,20272003,22562349
"dgp3",3,2,24,15,200,20272003,22562350
"dgp3",3,2,25,15,200,20272003,22562351
"dgp3",3,2,26,15,200,20272003,22562352
"dgp3",3,2,27,15,200,20272003,22562353
"dgp3",3,2,28,15,200,20272003,22562354
"dgp3",3,2,29,15,200,20272003,22562355
"dgp3",3,2,30,15,200,20272003,22562356
"dgp3",3,2,31,15,200,20272003,22562357
"dgp3",3,2,32,15,200,20272003,22562358
"dgp3",3,2,33,15,200,20272003,22562359
"dgp3",3,2,34,15,200,20272003,22562360
"dgp3",3,2,35,15,200,20272003,22562361
"dgp3",3,2,36,15,200,20272003,22562362
"dgp3",3,2,37,15,200,20272003,22562363
"dgp3",3,2,38,15,200,20272003,22562364
"dgp3",3,2,39,15,200,20272003,22562365
"dgp3",3,2,40,15,200,20272003,22562366
"dgp3",3,2,41,15,200,20272003,22562367
"dgp3",3,2,42,15,200,20272003,22562368
"dgp3",3,2,43,15,200,20272003,22562369
"dgp3",3,2,44,15,200,20272003,22562370
"dgp3",3,2,45,15,200,20272003,22562371
"dgp3",3,2,46,15,200,20272003,22562372
"dgp3",3,2,47,15,200,20272003,22562373
"dgp3",3,2,48,15,200,20272003,22562374
"dgp3",3,2,49,15,200,20272003,22562375
"dgp3",3,2,50,15,200,20272003,22562376
"dgp3",3,2,51,15,200,20272003,22562377
"dgp3",3,2,52,15,200,20272003,22562378
"dgp3",3,2,53,15,200,20272003,22562379
"dgp3",3,2,54,15,200,20272003,22562380
"dgp3",3,2,55,15,200,20272003,22562381
"dgp3",3,2,56,15,200,20272003,22562382
"dgp3",3,2,57,15,200,20272003,22562383
"dgp3",3,2,58,15,200,20272003,22562384
"dgp3",3,2,59,15,200,20272003,22562385
"dgp3",3,2,60,15,200,20272003,22562386
"dgp3",3,2,61,15,200,20272003,22562387
"dgp3",3,2,62,15,200,20272003,22562388
"dgp3",3,2,63,15,200,20272003,22562389
"dgp3",3,2,64,15,200,20272003,22562390
"dgp3",3,2,65,15,200,20272003,22562391
"dgp3",3,2,66,15,200,20272003,22562392
"dgp3",3,2,67,15,200,20272003,22562393
"dgp3",3,2,68,15,200,20272003,22562394
"dgp3",3,2,69,15,200,20272003,22562395
"dgp3",3,2,70,15,200,20272003,22562396
"dgp3",3,2,71,15,200,20272003,22562397
"dgp3",3,2,72,15,200,20272003,22562398
"dgp3",3,2,73,15,200,20272003,22562399
"dgp3",3,2,74,15,200,20272003,22562400
"dgp3",3,2,75,15,200,20272003,22562401
"dgp3",3,2,76,15,200,20272003,22562402
"dgp3",3,2,77,15,200,20272003,22562403
"dgp3",3,2,78,15,200,20272003,22562404
"dgp3",3,2,79,15,200,20272003,22562405
"dgp3",3,2,80,15,200,20272003,22562406
"dgp3",3,2,81,15,200,20272003,22562407
"dgp3",3,2,82,15,200,20272003,22562408
"dgp3",3,2,83,15,200,20272003,22562409
"dgp3",3,2,84,15,200,20272003,22562410
"dgp3",3,2,85,15,200,20272003,22562411
"dgp3",3,2,86,15,200,20272003,22562412
"dgp3",3,2,87,15,200,20272003,22562413
"dgp3",3,2,88,15,200,20272003,22562414
"dgp3",3,2,89,15,200,20272003,22562415
"dgp3",3,2,90,15,200,20272003,22562416
"dgp3",3,2,91,15,200,20272003,22562417
"dgp3",3,2,92,15,200,20272003,22562418
"dgp3",3,2,93,15,200,20272003,22562419
"dgp3",3,2,94,15,200,20272003,22562420
"dgp3",3,2,95,15,200,20272003,22562421
"dgp3",3,2,96,15,200,20272003,22562422
"dgp3",3,2,97,15,200,20272003,22562423
"dgp3",3,2,98,15,200,20272003,22562424
"dgp3",3,2,99,15,200,20272003,22562425
"dgp3",3,2,100,15,200,20272003,22562426
"dgp3",3,3,1,15,300,20272003,22563327
"dgp3",3,3,2,15,300,20272003,22563328
"dgp3",3,3,3,15,300,20272003,22563329
"dgp3",3,3,4,15,300,20272003,22563330
"dgp3",3,3,5,15,300,20272003,22563331
"dgp3",3,3,6,15,300,20272003,22563332
"dgp3",3,3,7,15,300,20272003,22563333
"dgp3",3,3,8,15,300,20272003,22563334
"dgp3",3,3,9,15,300,20272003,22563335
"dgp3",3,3,10,15,300,20272003,22563336
"dgp3",3,3,11,15,300,20272003,22563337
"dgp3",3,3,12,15,300,20272003,22563338
"dgp3",3,3,13,15,300,20272003,22563339
"dgp3",3,3,14,15,300,20272003,22563340
"dgp3",3,3,15,15,300,20272003,22563341
"dgp3",3,3,16,15,300,20272003,22563342
"dgp3",3,3,17,15,300,20272003,22563343
"dgp3",3,3,18,15,300,20272003,22563344
"dgp3",3,3,19,15,300,20272003,22563345
"dgp3",3,3,20,15,300,20272003,22563346
"dgp3",3,3,21,15,300,20272003,22563347
"dgp3",3,3,22,15,300,20272003,22563348
"dgp3",3,3,23,15,300,20272003,22563349
"dgp3",3,3,24,15,300,20272003,22563350
"dgp3",3,3,25,15,300,20272003,22563351
"dgp3",3,3,26,15,300,20272003,22563352
"dgp3",3,3,27,15,300,20272003,22563353
"dgp3",3,3,28,15,300,20272003,22563354
"dgp3",3,3,29,15,300,20272003,22563355
"dgp3",3,3,30,15,300,20272003,22563356
"dgp3",3,3,31,15,300,20272003,22563357
"dgp3",3,3,32,15,300,20272003,22563358
"dgp3",3,3,33,15,300,20272003,22563359
"dgp3",3,3,34,15,300,20272003,22563360
"dgp3",3,3,35,15,300,20272003,22563361
"dgp3",3,3,36,15,300,20272003,22563362
"dgp3",3,3,37,15,300,20272003,22563363
"dgp3",3,3,38,15,300,20272003,22563364
"dgp3",3,3,39,15,300,20272003,22563365
"dgp3",3,3,40,15,300,20272003,22563366
"dgp3",3,3,41,15,300,20272003,22563367
"dgp3",3,3,42,15,300,20272003,22563368
"dgp3",3,3,43,15,300,20272003,22563369
"dgp3",3,3,44,15,300,20272003,22563370
"dgp3",3,3,45,15,300,20272003,22563371
"dgp3",3,3,46,15,300,20272003,22563372
"dgp3",3,3,47,15,300,20272003,22563373
"dgp3",3,3,48,15,300,20272003,22563374
"dgp3",3,3,49,15,300,20272003,22563375
"dgp3",3,3,50,15,300,20272003,22563376
"dgp3",3,3,51,15,300,20272003,22563377
"dgp3",3,3,52,15,300,20272003,22563378
"dgp3",3,3,53,15,300,20272003,22563379
"dgp3",3,3,54,15,300,20272003,22563380
"dgp3",3,3,55,15,300,20272003,22563381
"dgp3",3,3,56,15,300,20272003,22563382
"dgp3",3,3,57,15,300,20272003,22563383
"dgp3",3,3,58,15,300,20272003,22563384
"dgp3",3,3,59,15,300,20272003,22563385
"dgp3",3,3,60,15,300,20272003,22563386
"dgp3",3,3,61,15,300,20272003,22563387
"dgp3",3,3,62,15,300,20272003,22563388
"dgp3",3,3,63,15,300,20272003,22563389
"dgp3",3,3,64,15,300,20272003,22563390
"dgp3",3,3,65,15,300,20272003,22563391
"dgp3",3,3,66,15,300,20272003,22563392
"dgp3",3,3,67,15,300,20272003,22563393
"dgp3",3,3,68,15,300,20272003,22563394
"dgp3",3,3,69,15,300,20272003,22563395
"dgp3",3,3,70,15,300,20272003,22563396
"dgp3",3,3,71,15,300,20272003,22563397
"dgp3",3,3,72,15,300,20272003,22563398
"dgp3",3,3,73,15,300,20272003,22563399
"dgp3",3,3,74,15,300,20272003,22563400
"dgp3",3,3,75,15,300,20272003,22563401
"dgp3",3,3,76,15,300,20272003,22563402
"dgp3",3,3,77,15,300,20272003,22563403
"dgp3",3,3,78,15,300,20272003,22563404
"dgp3",3,3,79,15,300,20272003,22563405
"dgp3",3,3,80,15,300,20272003,22563406
"dgp3",3,3,81,15,300,20272003,22563407
"dgp3",3,3,82,15,300,20272003,22563408
"dgp3",3,3,83,15,300,20272003,22563409
"dgp3",3,3,84,15,300,20272003,22563410
"dgp3",3,3,85,15,300,20272003,22563411
"dgp3",3,3,86,15,300,20272003,22563412
"dgp3",3,3,87,15,300,20272003,22563413
"dgp3",3,3,88,15,300,20272003,22563414
"dgp3",3,3,89,15,300,20272003,22563415
"dgp3",3,3,90,15,300,20272003,22563416
"dgp3",3,3,91,15,300,20272003,22563417
"dgp3",3,3,92,15,300,20272003,22563418
"dgp3",3,3,93,15,300,20272003,22563419
"dgp3",3,3,94,15,300,20272003,22563420
"dgp3",3,3,95,15,300,20272003,22563421
"dgp3",3,3,96,15,300,20272003,22563422
"dgp3",3,3,97,15,300,20272003,22563423
"dgp3",3,3,98,15,300,20272003,22563424
"dgp3",3,3,99,15,300,20272003,22563425
"dgp3",3,3,100,15,300,20272003,22563426
"dgp3",3,4,1,15,500,20272003,22564327
"dgp3",3,4,2,15,500,20272003,22564328
"dgp3",3,4,3,15,500,20272003,22564329
"dgp3",3,4,4,15,500,20272003,22564330
"dgp3",3,4,5,15,500,20272003,22564331
"dgp3",3,4,6,15,500,20272003,22564332
"dgp3",3,4,7,15,500,20272003,22564333
"dgp3",3,4,8,15,500,20272003,22564334
"dgp3",3,4,9,15,500,20272003,22564335
"dgp3",3,4,10,15,500,20272003,22564336
"dgp3",3,4,11,15,500,20272003,22564337
"dgp3",3,4,12,15,500,20272003,22564338
"dgp3",3,4,13,15,500,20272003,22564339
"dgp3",3,4,14,15,500,20272003,22564340
"dgp3",3,4,15,15,500,20272003,22564341
"dgp3",3,4,16,15,500,20272003,22564342
"dgp3",3,4,17,15,500,20272003,22564343
"dgp3",3,4,18,15,500,20272003,22564344
"dgp3",3,4,19,15,500,20272003,22564345
"dgp3",3,4,20,15,500,20272003,22564346
"dgp3",3,4,21,15,500,20272003,22564347
"dgp3",3,4,22,15,500,20272003,22564348
"dgp3",3,4,23,15,500,20272003,22564349
"dgp3",3,4,24,15,500,20272003,22564350
"dgp3",3,4,25,15,500,20272003,22564351
"dgp3",3,4,26,15,500,20272003,22564352
"dgp3",3,4,27,15,500,20272003,22564353
"dgp3",3,4,28,15,500,20272003,22564354
"dgp3",3,4,29,15,500,20272003,22564355
"dgp3",3,4,30,15,500,20272003,22564356
"dgp3",3,4,31,15,500,20272003,22564357
"dgp3",3,4,32,15,500,20272003,22564358
"dgp3",3,4,33,15,500,20272003,22564359
"dgp3",3,4,34,15,500,20272003,22564360
"dgp3",3,4,35,15,500,20272003,22564361
"dgp3",3,4,36,15,500,20272003,22564362
"dgp3",3,4,37,15,500,20272003,22564363
"dgp3",3,4,38,15,500,20272003,22564364
"dgp3",3,4,39,15,500,20272003,22564365
"dgp3",3,4,40,15,500,20272003,22564366
"dgp3",3,4,41,15,500,20272003,22564367
"dgp3",3,4,42,15,500,20272003,22564368
"dgp3",3,4,43,15,500,20272003,22564369
"dgp3",3,4,44,15,500,20272003,22564370
"dgp3",3,4,45,15,500,20272003,22564371
"dgp3",3,4,46,15,500,20272003,22564372
"dgp3",3,4,47,15,500,20272003,22564373
"dgp3",3,4,48,15,500,20272003,22564374
"dgp3",3,4,49,15,500,20272003,22564375
"dgp3",3,4,50,15,500,20272003,22564376
"dgp3",3,4,51,15,500,20272003,22564377
"dgp3",3,4,52,15,500,20272003,22564378
"dgp3",3,4,53,15,500,20272003,22564379
"dgp3",3,4,54,15,500,20272003,22564380
"dgp3",3,4,55,15,500,20272003,22564381
"dgp3",3,4,56,15,500,20272003,22564382
"dgp3",3,4,57,15,500,20272003,22564383
"dgp3",3,4,58,15,500,20272003,22564384
"dgp3",3,4,59,15,500,20272003,22564385
"dgp3",3,4,60,15,500,20272003,22564386
"dgp3",3,4,61,15,500,20272003,22564387
"dgp3",3,4,62,15,500,20272003,22564388
"dgp3",3,4,63,15,500,20272003,22564389
"dgp3",3,4,64,15,500,20272003,22564390
"dgp3",3,4,65,15,500,20272003,22564391
"dgp3",3,4,66,15,500,20272003,22564392
"dgp3",3,4,67,15,500,20272003,22564393
"dgp3",3,4,68,15,500,20272003,22564394
