"tuning","family","solver","dgp","d","T_sample","nrep_eff","frob_mean","frob_median","frob_sd","frob_sq_mean","frob_sq_median","frob_sq_sd","msfe_mean","msfe_median","msfe_sd","rmfe_mean","rmfe_median","rmfe_sd","hamming_mean","hamming_median","hamming_sd","precision_mean","precision_median","precision_sd","recall_mean","recall_median","recall_sd","F1_mean","F1_median","F1_sd","TP_mean","TP_median","TP_sd","FP_mean","FP_median","FP_sd","FN_mean","FN_median","FN_sd","TN_mean","TN_median","TN_sd","support_true_mean","support_true_median","support_true_sd","support_hat_mean","support_hat_median","support_hat_sd","off_hamming_mean","off_hamming_median","off_hamming_sd","off_precision_mean","off_precision_median","off_precision_sd","off_recall_mean","off_recall_median","off_recall_sd","off_F1_mean","off_F1_median","off_F1_sd","off_TP_mean","off_TP_median","off_TP_sd","off_FP_mean","off_FP_median","off_FP_sd","off_FN_mean","off_FN_median","off_FN_sd","off_TN_mean","off_TN_median","off_TN_sd","support_true_offdiag_mean","support_true_offdiag_median","support_true_offdiag_sd","support_hat_offdiag_mean","support_hat_offdiag_median","support_hat_offdiag_sd","rho_true_mean","rho_true_median","rho_true_sd","rho_hat_mean","rho_hat_median","rho_hat_sd","runtime_seconds_mean","runtime_seconds_median","runtime_seconds_sd","objective_mean","objective_median","objective_sd","objective_gap_mean","objective_gap_median","objective_gap_sd","kkt_max_mean","kkt_max_median","kkt_max_sd","n_solver_zeroed_mean","n_solver_zeroed_median","n_solver_zeroed_sd","max_solver_zeroed_abs_mean","max_solver_zeroed_abs_median","max_solver_zeroed_abs_sd","B_diff_to_fista_mean","B_diff_to_fista_median","B_diff_to_fista_sd","Phi_diff_to_fista_mean","Phi_diff_to_fista_median","Phi_diff_to_fista_sd","reference_tuning_seconds_mean","reference_tuning_seconds_median","reference_tuning_seconds_sd","reference_pilot_seconds_mean","reference_pilot_seconds_median","reference_pilot_seconds_sd","admm_convergence_rate","rank_frob","rank_rmfe","rank_hamming","rank_F1"
"theory","adaptive","fista","dgp3",15,2000,100,1.18837144328608,1.19093300482605,0.0223517442259037,1.41272129168308,1.41832183085671,0.0530450162935767,17.16404735192,17.0834547964995,0.903654938237597,4.14154381485498,4.13321297636755,0.108535622585998,0.166933333333333,0.168888888888889,0.0216659443316813,1,1,0,0.552857142857143,0.547619047619048,0.0580337794598607,0.710262585016843,0.707692307692308,0.0484223577567111,46.44,46,4.8748374746283,0,0,0,37.56,38,4.8748374746283,141,141,0,84,84,0,46.44,46,4.8748374746283,0.178857142857143,0.180952380952381,0.0232135117839443,1,1,0,0.455652173913043,0.449275362318841,0.0706498184728739,0.622816908179985,0.62,0.0673595979100248,31.44,31,4.8748374746283,0,0,0,37.56,38,4.8748374746283,141,141,0,69,69,0,31.44,31,4.8748374746283,0.812275852499741,0.812275852499741,0,0.37048907021392,0.371703359075138,0.0297614285211479,0.00130000000000109,0,0.00441645225323459,13.8733647582905,13.8585168767745,0.119104321268352,1.77635683940025e-17,0,1.77635683940025e-16,1.99702671932028e-08,1.96236377020964e-08,9.58209259830335e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120000000000118,0,0.00432983541806464,NA,1.5,2,2,2
"theory","adaptive","glmnet","dgp3",20,100,100,1.41904071400808,1.39958526934807,0.0805869273914626,2.02010585835028,1.95883894501743,0.236481717028404,23.9037683622565,23.8705393941774,1.33291190409747,4.88727599269025,4.88574801674293,0.135965435038528,0.3772,0.3775,0.000890465773025159,1,1,0,0.11766081871345,0.116959064327485,0.00208296087257347,0.210542227301088,0.209424083769634,0.00331662135927507,20.12,20,0.356186309210063,0,0,0,150.88,151,0.356186309210063,229,229,0,171,171,0,20.12,20,0.356186309210063,0.397052631578947,0.397368421052632,0.000937332392658064,0.11,0,0.31446603773522,0.000794701986754967,0,0.00235884972986797,0.00157722738218094,0,0.00467751457522144,0.12,0,0.356186309210063,0,0,0,150.88,151,0.356186309210063,229,229,0,151,151,0,0.12,0,0.356186309210063,0.879473463593731,0.879473463593731,0,0.39317378666088,0.384084189400626,0.0712774455944407,0.0885000000000105,0.0750000000000455,0.0524043139561243,18.7823291396502,18.86826069267,0.42087357848121,3.5527136788005e-17,0,3.5527136788005e-16,7.9650264187525e-10,2.1195166833753e-16,5.92065512521974e-09,0,0,0,0,0,0,2.26505577059584e-07,8.19748480763453e-08,5.21626043553767e-07,2.26329354982941e-07,8.20619794055392e-08,5.21316977947081e-07,0,0,0,0.00129999999999882,0,0.00463953149846117,NA,2.5,2,2,2
"theory","adaptive","admm","dgp3",20,100,100,1.41904057503487,1.39958518394466,0.0805868481673743,2.02010545129188,1.9588387059516,0.236481454681094,23.9037686434477,23.8705395266546,1.3329121165842,4.88727602088431,4.88574803029616,0.135965455865788,0.3772,0.3775,0.000890465773025159,1,1,0,0.11766081871345,0.116959064327485,0.00208296087257347,0.210542227301088,0.209424083769634,0.00331662135927507,20.12,20,0.356186309210063,0,0,0,150.88,151,0.356186309210063,229,229,0,171,171,0,20.12,20,0.356186309210063,0.397052631578947,0.397368421052632,0.000937332392658064,0.11,0,0.31446603773522,0.000794701986754967,0,0.00235884972986797,0.00157722738218094,0,0.00467751457522144,0.12,0,0.356186309210063,0,0,0,150.88,151,0.356186309210063,229,229,0,151,151,0,0.12,0,0.356186309210063,0.879473463593731,0.879473463593731,0,0.393173729485412,0.384084119011584,0.0712774612511144,0.165600000000002,0.110000000000014,0.0949036725880917,18.7823291396508,18.8682606926706,0.420873578480814,6.18243234384863e-13,4.9915627187147e-13,4.76131913222754e-13,6.30070430550944e-07,5.89700543636342e-07,2.73384359791442e-07,379.88,380,0.356186309210063,3.17006804010273e-07,3.09885749183591e-07,5.50649983951879e-08,8.39533097698759e-07,7.44914699126324e-07,5.55470058047547e-07,8.39458782728529e-07,7.43967223211045e-07,5.55207969667414e-07,0,0,0,0.00129999999999882,0,0.00463953149846117,1,1,2,2,2
"theory","adaptive","fista","dgp3",20,100,100,1.41904073813878,1.39958530490308,0.0805869584099643,2.02010593178456,1.95883904453704,0.236481821920862,23.9037683222597,23.8705393520046,1.33291184951827,4.88727598874101,4.88574801242571,0.135965429857724,0.3772,0.3775,0.000890465773025159,1,1,0,0.11766081871345,0.116959064327485,0.00208296087257347,0.210542227301088,0.209424083769634,0.00331662135927507,20.12,20,0.356186309210063,0,0,0,150.88,151,0.356186309210063,229,229,0,171,171,0,20.12,20,0.356186309210063,0.397052631578947,0.397368421052632,0.000937332392658064,0.11,0,0.31446603773522,0.000794701986754967,0,0.00235884972986797,0.00157722738218094,0,0.00467751457522144,0.12,0,0.356186309210063,0,0,0,150.88,151,0.356186309210063,229,229,0,151,151,0,0.12,0,0.356186309210063,0.879473463593731,0.879473463593731,0,0.393173802134543,0.384084344476339,0.0712774500800835,0.001700000000003,0,0.00532859638122985,18.7823291396505,18.8682606926701,0.42087357848105,3.17328385790461e-13,7.105427357601e-15,1.6607212683513e-12,1.7636341194055e-07,6.58721431330261e-08,4.04115357072941e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129999999999882,0,0.00463953149846117,NA,2.5,2,2,2
"theory","adaptive","glmnet","dgp3",20,200,100,1.40909846764934,1.3980884290302,0.0663498116887058,1.98991676606772,1.95465147314672,0.190370575119062,23.5207082931556,23.3728222821904,1.16345836730571,4.84836665296025,4.83454461100411,0.11912599059402,0.376975,0.3775,0.00108333333333333,1,1,0,0.118187134502924,0.116959064327485,0.00253411306042885,0.211381559761821,0.209424083769634,0.00403720755372783,20.21,20,0.433333333333333,0,0,0,150.79,151,0.433333333333333,229,229,0,171,171,0,20.21,20,0.433333333333333,0.396815789473684,0.397368421052632,0.00114035087719299,0.2,0,0.402015126103685,0.00139072847682119,0,0.00286975717439294,0.00276143790849673,0,0.0056945992063309,0.21,0,0.433333333333333,0,0,0,150.79,151,0.433333333333333,229,229,0,151,151,0,0.21,0,0.433333333333333,0.879473463593731,0.879473463593731,0,0.370999921307964,0.368762131632544,0.054230761576183,0.0923000000000093,0.0800000000001546,0.0374935684720355,18.8195782812242,18.8563687712003,0.337206095440419,3.5527136788005e-17,0,3.5527136788005e-16,4.68405195155067e-09,2.37304069471249e-16,2.60738584725017e-08,0,0,0,0,0,0,2.55886662208202e-07,7.54785701952929e-08,7.94538394994706e-07,2.55948730731934e-07,7.5446281393368e-08,7.95127485560544e-07,0,0,0,0.00349999999999682,0,0.00701729465266599,NA,3,2,2,2
"theory","adaptive","admm","dgp3",20,200,100,1.40909822271497,1.39808818686809,0.0663497114724119,1.98991606262883,1.95465079603012,0.190370251809434,23.5207084618527,23.37282223861,1.16345868972513,4.84836666957379,4.83454460648991,0.11912602281539,0.376975,0.3775,0.00108333333333333,1,1,0,0.118187134502924,0.116959064327485,0.00253411306042885,0.211381559761821,0.209424083769634,0.00403720755372783,20.21,20,0.433333333333333,0,0,0,150.79,151,0.433333333333333,229,229,0,171,171,0,20.21,20,0.433333333333333,0.396815789473684,0.397368421052632,0.00114035087719299,0.2,0,0.402015126103685,0.00139072847682119,0,0.00286975717439294,0.00276143790849673,0,0.0056945992063309,0.21,0,0.433333333333333,0,0,0,150.79,151,0.433333333333333,229,229,0,151,151,0,0.21,0,0.433333333333333,0.879473463593731,0.879473463593731,0,0.370999849681164,0.368762042341871,0.0542307836458657,0.157200000000009,0.115000000000009,0.0787411049970826,18.8195782812251,18.856368771201,0.337206095439975,8.96385188298154e-13,7.7804429565731e-13,5.1759674709908e-13,6.98173289863538e-07,6.39294441251465e-07,2.57884338945813e-07,379.79,380,0.433333333333333,2.72564897098952e-07,2.702880279024e-07,4.06929803827631e-08,1.00060136533568e-06,8.63543702883577e-07,6.50267819212762e-07,1.00085964393254e-06,8.65304466763575e-07,6.50568035443603e-07,0,0,0,0.00349999999999682,0,0.00701729465266599,1,2,2,2,2
"theory","adaptive","fista","dgp3",20,200,100,1.40909841601779,1.39808711320262,0.0663498260006335,1.98991662244005,1.95464779508451,0.190370617416574,23.5207083255745,23.3728222310191,1.163458358311,4.84836665633306,4.83454460571082,0.119125989380006,0.376975,0.3775,0.00108333333333333,1,1,0,0.118187134502924,0.116959064327485,0.00253411306042885,0.211381559761821,0.209424083769634,0.00403720755372783,20.21,20,0.433333333333333,0,0,0,150.79,151,0.433333333333333,229,229,0,171,171,0,20.21,20,0.433333333333333,0.396815789473684,0.397368421052632,0.00114035087719299,0.2,0,0.402015126103685,0.00139072847682119,0,0.00286975717439294,0.00276143790849673,0,0.0056945992063309,0.21,0,0.433333333333333,0,0,0,150.79,151,0.433333333333333,229,229,0,151,151,0,0.21,0,0.433333333333333,0.879473463593731,0.879473463593731,0,0.370999879069304,0.3687621100737,0.054230776700948,0.000799999999999272,0,0.00338743966362895,18.8195782812249,18.8563687712191,0.337206095440481,6.86277701333893e-13,7.105427357601e-15,4.43571710888259e-12,1.82659827526527e-07,5.49652231914648e-08,5.3368316114089e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349999999999682,0,0.00701729465266599,NA,1,2,2,2
"theory","adaptive","glmnet","dgp3",20,300,100,1.39644192429605,1.38600993145842,0.0588105208727896,1.95347413852334,1.92102355396483,0.166936073176544,23.6711276700634,23.3742418447911,1.36854566522223,4.86331775271411,4.8346910579298,0.139508901273663,0.377025,0.3775,0.00110639783153085,1,1,0,0.118070175438596,0.116959064327485,0.00258806510299613,0.211194075021024,0.209424083769634,0.00411929926176042,20.19,20,0.442559132612339,0,0,0,150.81,151,0.442559132612339,229,229,0,171,171,0,20.19,20,0.442559132612339,0.396868421052632,0.397368421052632,0.00116462929634826,0.17,0,0.377525168068637,0.00125827814569536,0,0.00293085518286317,0.00249656002751978,0,0.00580896843314411,0.19,0,0.442559132612339,0,0,0,150.81,151,0.442559132612339,229,229,0,151,151,0,0.19,0,0.442559132612339,0.879473463593731,0.879473463593731,0,0.344687317797519,0.345058549080711,0.0482548768916291,0.0961000000000081,0.0899999999999181,0.0304808268929922,18.8842183242359,18.9316410036398,0.290529260853976,0,0,0,3.30736453844827e-09,2.56077674858409e-16,2.17803060614516e-08,0,0,0,0,0,0,1.71916962770972e-07,7.99266960998226e-08,2.54825000021897e-07,1.71780382819943e-07,7.9935416108052e-08,2.54946755404012e-07,0,0,0,0.00200000000000045,0,0.00512470743190879,NA,2,2.5,2,2
"theory","adaptive","admm","dgp3",20,300,100,1.39644165431433,1.3860096500048,0.0588104391551719,1.95347337498024,1.92102277376358,0.166935807829373,23.6711278192238,23.3742414029583,1.3685460658938,4.86331776692694,4.83469101222549,0.139508940796801,0.377025,0.3775,0.00110639783153085,1,1,0,0.118070175438596,0.116959064327485,0.00258806510299613,0.211194075021024,0.209424083769634,0.00411929926176042,20.19,20,0.442559132612339,0,0,0,150.81,151,0.442559132612339,229,229,0,171,171,0,20.19,20,0.442559132612339,0.396868421052632,0.397368421052632,0.00116462929634826,0.17,0,0.377525168068637,0.00125827814569536,0,0.00293085518286317,0.00249656002751978,0,0.00580896843314411,0.19,0,0.442559132612339,0,0,0,150.81,151,0.442559132612339,229,229,0,151,151,0,0.19,0,0.442559132612339,0.879473463593731,0.879473463593731,0,0.34468722720669,0.345058430099145,0.0482549029358507,0.170499999999993,0.125000000000114,0.0910474956527944,18.8842183242369,18.9316410036407,0.290529260853599,9.5237595587605e-13,8.5265128291212e-13,4.3451020425236e-13,6.78018000480248e-07,6.33707481700569e-07,2.21974528107194e-07,379.81,380,0.442559132612339,2.54043942487378e-07,2.49998862645575e-07,3.66003100094063e-08,1.02255616466346e-06,9.44924610902589e-07,3.26589882440273e-07,1.02265410606403e-06,9.45771099079801e-07,3.26556328719311e-07,0,0,0,0.00200000000000045,0,0.00512470743190879,1,1,1,2,2
"theory","adaptive","fista","dgp3",20,300,100,1.39644195198704,1.38601008293353,0.0588105229847797,1.95347421610699,1.92102397383302,0.166936080818612,23.6711276774256,23.3742418840191,1.36854564813837,4.86331775352622,4.8346910619875,0.139508899329574,0.377025,0.3775,0.00110639783153085,1,1,0,0.118070175438596,0.116959064327485,0.00258806510299613,0.211194075021024,0.209424083769634,0.00411929926176042,20.19,20,0.442559132612339,0,0,0,150.81,151,0.442559132612339,229,229,0,171,171,0,20.19,20,0.442559132612339,0.396868421052632,0.397368421052632,0.00116462929634826,0.17,0,0.377525168068637,0.00125827814569536,0,0.00293085518286317,0.00249656002751978,0,0.00580896843314411,0.19,0,0.442559132612339,0,0,0,150.81,151,0.442559132612339,229,229,0,151,151,0,0.19,0,0.442559132612339,0.879473463593731,0.879473463593731,0,0.344687341253673,0.34505859554056,0.0482548798113102,0.001099999999999,0,0.0044710064851063,18.884218324236,18.9316410036399,0.290529260853967,9.35784782996052e-14,7.105427357601e-15,3.78744188820795e-13,1.21795915878734e-07,5.53794416894342e-08,1.80423697904889e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200000000000045,0,0.00512470743190879,NA,3,2.5,2,2
"theory","adaptive","glmnet","dgp3",20,500,100,1.38276362271669,1.37277505344768,0.0445942335561412,1.91400399551839,1.88451136334608,0.124518867306183,23.7424754959621,23.7667371340016,1.24633579368135,4.87097523027226,4.87511401043568,0.127429132756177,0.3767,0.3775,0.00150252313046281,1,1,0,0.118830409356725,0.116959064327485,0.00351467398938669,0.212401626994603,0.209424083769634,0.0055811093669149,20.32,20,0.601009252185123,0,0,0,150.68,151,0.601009252185123,229,229,0,171,171,0,20.32,20,0.601009252185123,0.396526315789474,0.397368421052632,0.00158160329522401,0.26,0,0.440844002276808,0.00211920529801325,0,0.00398019372308029,0.00419851991833416,0,0.00786562067933478,0.32,0,0.601009252185123,0,0,0,150.68,151,0.601009252185123,229,229,0,151,151,0,0.32,0,0.601009252185123,0.879473463593731,0.879473463593731,0,0.322290235959615,0.317385519912551,0.037249570412211,0.108300000000008,0.1099999999999,0.0292345098412208,18.9469999534926,18.9882475535498,0.225944902958203,0,0,0,4.51328554620735e-09,3.00818954193098e-16,1.49197113552584e-08,0,0,0,0,0,0,3.25033571149347e-07,6.65746354281277e-08,2.04849057097879e-06,3.25008277162138e-07,6.65556588733878e-08,2.05045472075365e-06,0,0,0,0.00279999999999973,0,0.00682834259731136,NA,2.5,1.5,2,2
"theory","adaptive","admm","dgp3",20,500,100,1.38276332398038,1.37277476275134,0.0445941518941812,1.9140031621446,1.88451056521858,0.124518612464043,23.7424757081413,23.7667376654922,1.24633621214059,4.87097525097594,4.875114064937,0.127429174311661,0.3767,0.3775,0.00150252313046281,1,1,0,0.118830409356725,0.116959064327485,0.00351467398938669,0.212401626994603,0.209424083769634,0.0055811093669149,20.32,20,0.601009252185123,0,0,0,150.68,151,0.601009252185123,229,229,0,171,171,0,20.32,20,0.601009252185123,0.396526315789474,0.397368421052632,0.00158160329522401,0.26,0,0.440844002276808,0.00211920529801325,0,0.00398019372308029,0.00419851991833416,0,0.00786562067933478,0.32,0,0.601009252185123,0,0,0,150.68,151,0.601009252185123,229,229,0,151,151,0,0.32,0,0.601009252185123,0.879473463593731,0.879473463593731,0,0.322290142105224,0.317385410874272,0.0372495900910486,0.173399999999981,0.134999999999991,0.0871341703143175,18.9469999534936,18.9882475535507,0.225944902957857,9.69961888586113e-13,9.52127265918534e-13,3.93999792812969e-13,6.36304855447338e-07,6.22251665515581e-07,1.85121540534383e-07,379.68,380,0.601009252185123,2.35738296392255e-07,2.31729195473482e-07,3.43923317585519e-08,1.17783933847915e-06,9.85702222300913e-07,1.89014652843463e-06,1.17790916489098e-06,9.84970488246397e-07,1.89201934014458e-06,0,0,0,0.00279999999999973,0,0.00682834259731136,1,1,3,2,2
"theory","adaptive","fista","dgp3",20,500,100,1.38276355816609,1.37277508807548,0.0445942918961535,1.91400382215316,1.88451145841822,0.12451902553992,23.7424755717357,23.766737111743,1.24633580609113,4.87097523801959,4.87511400815333,0.127429133942915,0.3767,0.3775,0.00150252313046281,1,1,0,0.118830409356725,0.116959064327485,0.00351467398938669,0.212401626994603,0.209424083769634,0.0055811093669149,20.32,20,0.601009252185123,0,0,0,150.68,151,0.601009252185123,229,229,0,171,171,0,20.32,20,0.601009252185123,0.396526315789474,0.397368421052632,0.00158160329522401,0.26,0,0.440844002276808,0.00211920529801325,0,0.00398019372308029,0.00419851991833416,0,0.00786562067933478,0.32,0,0.601009252185123,0,0,0,150.68,151,0.601009252185123,229,229,0,151,151,0,0.32,0,0.601009252185123,0.879473463593731,0.879473463593731,0,0.322290172916312,0.317385504170771,0.0372495929921634,0.00189999999999827,0,0.00563090318750136,18.9469999534968,18.9882475535498,0.225944902961623,4.25096402523195e-12,3.5527136788005e-15,4.21720399881855e-11,2.22631244987484e-07,4.59397718001901e-08,1.38885449243117e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279999999999973,0,0.00682834259731136,NA,2.5,1.5,2,2
"theory","adaptive","glmnet","dgp3",20,1000,100,1.38697371093284,1.38804229475753,0.0340868981580254,1.92484637227858,1.92666151699382,0.0946111848531604,23.6321096040315,23.3561961123678,1.29291727640499,4.85950125911492,4.83282403923582,0.132410124624391,0.374825,0.375,0.00228231563252427,1,1,0,0.123216374269006,0.12280701754386,0.00533875001760062,0.219359444964232,0.21875,0.00844382810811469,21.07,21,0.912926253009707,0,0,0,149.93,150,0.912926253009707,229,229,0,171,171,0,21.07,21,0.912926253009707,0.394552631578947,0.394736842105263,0.00240243750792029,0.7,1,0.460566186471838,0.00708609271523179,0.00662251655629139,0.00604586922522985,0.0140018160374198,0.0131578947368421,0.0118876928850397,1.07,1,0.912926253009707,0,0,0,149.93,150,0.912926253009707,229,229,0,151,151,0,1.07,1,0.912926253009707,0.879473463593731,0.879473463593731,0,0.316169080033725,0.315486819598597,0.0301939789479246,0.130700000000004,0.129999999999995,0.0372069017166636,18.9197183384041,18.9137474957164,0.174541192335109,7.46069872548105e-16,0,2.73309268524972e-15,1.37543589927211e-08,2.66844170354244e-09,3.68346129012111e-08,0,0,0,0,0,0,1.06279679147307e-07,4.67128017035201e-08,3.44700110898341e-07,1.05967728944513e-07,4.64828838617339e-08,3.44594031907068e-07,0,0,0,0.00310000000000173,0,0.00646591685750443,NA,2.5,2,2,2
"theory","adaptive","admm","dgp3",20,1000,100,1.3869733721118,1.38804190849378,0.0340868308275101,1.92484542786268,1.92666044468536,0.094610974902444,23.6321096362124,23.356196004653,1.29291766980632,4.85950126134963,4.8328240280802,0.132410164528179,0.374825,0.375,0.00228231563252427,1,1,0,0.123216374269006,0.12280701754386,0.00533875001760062,0.219359444964232,0.21875,0.00844382810811469,21.07,21,0.912926253009707,0,0,0,149.93,150,0.912926253009707,229,229,0,171,171,0,21.07,21,0.912926253009707,0.394552631578947,0.394736842105263,0.00240243750792029,0.7,1,0.460566186471838,0.00708609271523179,0.00662251655629139,0.00604586922522985,0.0140018160374198,0.0131578947368421,0.0118876928850397,1.07,1,0.912926253009707,0,0,0,149.93,150,0.912926253009707,229,229,0,151,151,0,1.07,1,0.912926253009707,0.879473463593731,0.879473463593731,0,0.316168983841593,0.315486742319866,0.0301939983714212,0.186400000000003,0.135000000000105,0.0914697057539133,18.9197183384052,18.9137474957175,0.174541192334861,1.08602904447253e-12,1.02318153949454e-12,2.88346151396791e-13,6.65125158731377e-07,6.35193138545612e-07,1.33719214929299e-07,378.93,379,0.912926253009707,2.27727249202383e-07,2.25446193103999e-07,2.47567435815402e-08,1.04915845247218e-06,1.02508420125773e-06,2.22454705769422e-07,1.04904291448078e-06,1.02492332253793e-06,2.22361029567995e-07,0,0,0,0.00310000000000173,0,0.00646591685750443,1,1,2,2,2
"theory","adaptive","fista","dgp3",20,1000,100,1.3869736955832,1.38804232405084,0.0340869029805921,1.92484633002498,1.92666159828728,0.0946111986015215,23.632109626352,23.3561961163214,1.29291727356291,4.85950126142028,4.83282403964538,0.13241012429908,0.374825,0.375,0.00228231563252427,1,1,0,0.123216374269006,0.12280701754386,0.00533875001760062,0.219359444964232,0.21875,0.00844382810811469,21.07,21,0.912926253009707,0,0,0,149.93,150,0.912926253009707,229,229,0,171,171,0,21.07,21,0.912926253009707,0.394552631578947,0.394736842105263,0.00240243750792029,0.7,1,0.460566186471838,0.00708609271523179,0.00662251655629139,0.00604586922522985,0.0140018160374198,0.0131578947368421,0.0118876928850397,1.07,1,0.912926253009707,0,0,0,149.93,150,0.912926253009707,229,229,0,151,151,0,1.07,1,0.912926253009707,0.879473463593731,0.879473463593731,0,0.316169065564018,0.315486813867777,0.0301939731802216,0.00360000000000127,0,0.00731954626843842,18.9197183384043,18.9137474957164,0.174541192335165,1.2750689393215e-13,3.5527136788005e-15,1.17992716135066e-12,7.74136913543238e-08,3.87167242249093e-08,2.21193181203856e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310000000000173,0,0.00646591685750443,NA,2.5,2,2,2
"theory","adaptive","glmnet","dgp3",20,2000,100,1.37398491193794,1.37358761190089,0.0263341950214653,1.88852109316227,1.88674371624396,0.0727219920661678,23.4256392995791,23.2399699183948,1.16042005519449,4.83854926543385,4.82078518639452,0.119258252784391,0.3638,0.365,0.00706642366649096,1,1,0,0.149005847953216,0.146198830409357,0.0165296460034876,0.259009111464621,0.255102040816327,0.0249793825401432,25.48,25,2.82656946659638,0,0,0,145.52,146,2.82656946659638,229,229,0,171,171,0,25.48,25,2.82656946659638,0.382947368421053,0.384210526315789,0.00743834070156942,0.98,1,0.14070529413629,0.0362913907284768,0.033112582781457,0.0187190030900423,0.0694194086652685,0.0641025641025641,0.03476145379442,5.48,5,2.82656946659638,0,0,0,145.52,146,2.82656946659638,229,229,0,151,151,0,5.48,5,2.82656946659638,0.879473463593731,0.879473463593731,0,0.3026706819954,0.299553722292238,0.0261802022344734,0.155900000000008,0.154999999999973,0.0529550028159024,18.9367741642687,18.9579988433789,0.150426843524935,2.59348098552437e-15,0,6.6197058951852e-15,4.81053357128214e-08,2.30470978135333e-08,6.78028520418685e-08,0,0,0,0,0,0,5.10528823972158e-08,3.91600926599926e-08,4.0096044746438e-08,5.11862823998232e-08,3.9939373623789e-08,4.04109340544854e-08,0,0,0,0.00220000000000482,0,0.0061266102810225,NA,2.5,2,2,2
"theory","adaptive","admm","dgp3",20,2000,100,1.37398460542329,1.37358733527249,0.0263341479034056,1.88852024841254,1.88674295627002,0.0727218448809651,23.4256394242806,23.239970489215,1.16042039602863,4.83854927748346,4.82078524559769,0.119258287071454,0.3638,0.365,0.00706642366649096,1,1,0,0.149005847953216,0.146198830409357,0.0165296460034876,0.259009111464621,0.255102040816327,0.0249793825401432,25.48,25,2.82656946659638,0,0,0,145.52,146,2.82656946659638,229,229,0,171,171,0,25.48,25,2.82656946659638,0.382947368421053,0.384210526315789,0.00743834070156942,0.98,1,0.14070529413629,0.0362913907284768,0.033112582781457,0.0187190030900423,0.0694194086652685,0.0641025641025641,0.03476145379442,5.48,5,2.82656946659638,0,0,0,145.52,146,2.82656946659638,229,229,0,151,151,0,5.48,5,2.82656946659638,0.879473463593731,0.879473463593731,0,0.302670595861586,0.299553632865031,0.0261802259806872,0.205199999999991,0.180000000000064,0.0825292112349886,18.9367741642698,18.9579988433799,0.1504268435247,1.12279963104811e-12,1.12798659301916e-12,2.79163339202572e-13,7.09555076226907e-07,6.94156206137162e-07,1.54329410888782e-07,374.52,375,2.82656946659638,2.31724871302125e-07,2.27518226911136e-07,3.16018186232457e-08,1.05165275851233e-06,1.06042027219964e-06,1.27755744887605e-07,1.05133644965112e-06,1.06033788688127e-06,1.27589534266027e-07,0,0,0,0.00220000000000482,0,0.0061266102810225,1,1,2,2,2
"theory","adaptive","fista","dgp3",20,2000,100,1.3739849118551,1.37358761815752,0.0263341940477467,1.88852109288385,1.88674373343356,0.0727219894872484,23.4256393045693,23.2399699187994,1.16042005457316,4.83854926595184,4.82078518643656,0.11925825268911,0.3638,0.365,0.00706642366649096,1,1,0,0.149005847953216,0.146198830409357,0.0165296460034876,0.259009111464621,0.255102040816327,0.0249793825401432,25.48,25,2.82656946659638,0,0,0,145.52,146,2.82656946659638,229,229,0,171,171,0,25.48,25,2.82656946659638,0.382947368421053,0.384210526315789,0.00743834070156942,0.98,1,0.14070529413629,0.0362913907284768,0.033112582781457,0.0187190030900423,0.0694194086652685,0.0641025641025641,0.03476145379442,5.48,5,2.82656946659638,0,0,0,145.52,146,2.82656946659638,229,229,0,151,151,0,5.48,5,2.82656946659638,0.879473463593731,0.879473463593731,0,0.302670680522488,0.299553719920828,0.0261801987904116,0.00389999999999873,0,0.00750689918365145,18.9367741642687,18.9579988433789,0.150426843524938,1.06581410364015e-15,0,2.17191824141292e-15,2.66249825422831e-08,2.36968431881093e-08,1.76158762459136e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220000000000482,0,0.0061266102810225,NA,2.5,2,2,2
